 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0, 0.0, 9.0, 190.0, 255.0, 255.0, 255.0, 255.0, 255.0, 102.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0, 0.0, 0.0, 1.0,  69.0, 102.0, 102.0,  80.0, 255.0,  97.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,  30.0, 255.0,  92.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,  34.0, 255.0,  87.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0, 0.0,  12.0,  17.0,  29.0,  34.0,  42.0,  82.0, 255.0,  83.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0,  80.0, 254.0, 255.0, 255.0, 255.0, 255.0, 255.0, 255.0,  69.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0,  20.0, 104.0, 102.0,  97.0,  85.0,  84.0,  68.0,  59.0,   1.0,   0.0, 0.0, 0.0, 0.0],
 [  0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
    0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],]
